"Job_Link","Title","Industry","Job_Category_parent","Job_Category","Salary_Mode","Min_Salary","Max_Salary","Skills","Job_Type","Work Arrangement","Education","Experience"
"https://glints.com/id/opportunities/jobs/a1ba5544-392a-417b-a4f9-987ed7f3a9df","Sales Promotor Kredivo - MERAUKE","Financial Services","Retail","Sales Promoter","MONTH","2500000","4000000","Channel Promotion, Sales and Marketing, Communication Skills, Ground Promotion, Online Promotion","FULL_TIME","ONSITE","HIGH_SCHOOL","0"
"https://glints.com/id/opportunities/jobs/fde26b1d-cae8-4cd6-8cf6-0927b1a579a7","Area Manager (divisi Remedial) - Jakarta","Retail","Services Industry","Restaurant Manager","MONTH","9000000","10000000","Leadership, Operations Management, Corporate Communications","FULL_TIME","ONSITE","BACHELOR_DEGREE","3"
"https://glints.com/id/opportunities/jobs/b772df03-ef0c-45c1-bf62-98ab9214bce2","Digital Marketing","Marketing and Advertising","Marketing","Digital Marketing Specialist","MONTH","3000000","3500000","Google Ads, Google Analytics, Digital Marketing, Social Media","FULL_TIME","ONSITE","HIGH_SCHOOL","1"
"https://glints.com/id/opportunities/jobs/e143de7c-8777-488c-8352-3f7ae8893c9c","Pengajar","Education Management","Education & Training","Teacher","MONTH","2500000","3000000","Mathematics, Physics, English Language, Chemistry","CONTRACT","ONSITE","BACHELOR_DEGREE","0"
"https://glints.com/id/opportunities/jobs/ea0cc8d5-6f3c-41f8-8e52-78ef0790f8e8","Staff Outlet","Food & Beverages","Retail","Store Crew","MONTH","1600000","2400000","Customer Service, Store Sales, Cashier, Store Operations","FULL_TIME","ONSITE","HIGH_SCHOOL","0"
"https://glints.com/id/opportunities/jobs/fbb1763d-2292-4257-add9-97f155d1be29","Admin Purchasing","Retail","Administrative & HR","Administrative Staff","MONTH","4000000","4500000","Teamwork, Google Sheets, Analytical Skills, Administration","FULL_TIME","ONSITE","BACHELOR_DEGREE","1"
"https://glints.com/id/opportunities/jobs/a3c0970c-215a-48bb-9c82-2ce902da27a4","Admin Warehouse","Retail","Administrative & HR","Administrative Staff","MONTH","3500000","4200000","Microsoft Office, Data Entry, Administration","FULL_TIME","ONSITE","BACHELOR_DEGREE","1"
"https://glints.com/id/opportunities/jobs/087dc1d1-2851-416e-b20f-8f99baa7dbbe","Live Operation","Apparel & Fashion","Marketing","Livestreamer","MONTH","6000000","8000000","Live Streaming, Teamwork, TikTok, Image Editing","FULL_TIME","ONSITE","HIGH_SCHOOL","1"
"https://glints.com/id/opportunities/jobs/381801e1-0966-4d6f-a4fe-5fb33bc79b96","Area Manager (Divisi Piutang) - Jakarta","Retail","Services Industry","Restaurant Manager","MONTH","10000000","13000000","Microsoft Office, Store Operations, Sales Strategy, Store Sales, Time Management, Operations Management, Cash Flow Management, Project Management, Customer Service, Teamwork, Microsoft Excel, Store Management, Microsoft Word, Accounts Receivable","FULL_TIME","ONSITE","BACHELOR_DEGREE","5"
"https://glints.com/id/opportunities/jobs/84de9a42-07bf-4b5e-a673-f495223897eb","Customer Service & Order Processing","Retail","Customer Service","Customer Service Representative","MONTH","2000000","3000000","Communicative, Customer Service, Customer Satisfaction, Customer Relations, Customer Support","PROJECT_BASED","HYBRID","HIGH_SCHOOL","1"
"https://glints.com/id/opportunities/jobs/703fc92f-648c-4304-8919-0baf5e8c7ff1","Business Development Officer","Marketing and Advertising","Business Development & Sales","Business Development Executive","N/A","0","0","Business Analysis, New Business Development, Business Negotiation, Business Development","FULL_TIME","ONSITE","BACHELOR_DEGREE","1"
"https://glints.com/id/opportunities/jobs/6bb69ff9-92f7-4e56-bc1c-711c791a459e","Sales Promotor Kredivo - Balikpapan","Financial Services","Retail","Sales Promoter","MONTH","3100000","4000000","Online Promotion, Teamwork, Sales and Marketing, Ground Promotion, Channel Promotion, Communication Skills, Customer Service","FULL_TIME","ONSITE","HIGH_SCHOOL","0"
"https://glints.com/id/opportunities/jobs/10289ec5-dbc5-43c4-8a2b-19c7cbb3b682","Hotel Cook","Hospitality","Services Industry","Kitchen Staff","MONTH","2500000","3000000","Cook, Teamwork, Kitchen Supporting Design","CONTRACT","ONSITE","HIGH_SCHOOL","1"
"https://glints.com/id/opportunities/jobs/af057106-d143-44d9-a438-782e39031621","Ahli Gizi","Food Production","Nutrition & Rehabilitation","Nutritionist","N/A","0","0","Food Nutrition, Clinical Nutrition, Nutrition Education, Sports Nutrition, Nutritionists","FULL_TIME","ONSITE","DIPLOMA","1"
"https://glints.com/id/opportunities/jobs/e95c015b-605e-4537-87e5-b225b2bf5ca6","HRGA & Safety","Building Materials","Manufacturing & Production","Environmental Health Safety (EHS) Engineer","MONTH","2000000","2500000","Safety and Environment, Risk Management, Environmental Awareness, Environmental Monitoring","INTERNSHIP","ONSITE","BACHELOR_DEGREE","0"
"https://glints.com/id/opportunities/jobs/ed289f76-e001-43ea-8159-b1b659533eb2","Administrator HR","Restaurants","Human Resources","Recruiter","MONTH","2000000","3000000","Key Performance Indicators (KPI), Application System Management, Interviewing Skills, Training And Development, Compensation & Benefits, Legal Management","FULL_TIME","ONSITE","DIPLOMA","1"
"https://glints.com/id/opportunities/jobs/7de8ea26-a5f2-495c-a968-adb635a4d142","Vaporista","Retail","Retail","Store Crew","MONTH","1850000","2200000","Sales and Marketing, Marketing Communications, Teamwork","FULL_TIME","ONSITE","HIGH_SCHOOL","0"
"https://glints.com/id/opportunities/jobs/e19b1726-27c5-4c9b-a417-7c79f433f8a0","Office Boy - Bojongsoang","Management Consulting","Services Industry","Cleaner","MONTH","3900000","3972202","Factory Cleaning, Cleaning Service, Office Cleaning","FULL_TIME","ONSITE","HIGH_SCHOOL","1"
"https://glints.com/id/opportunities/jobs/40230c8d-8231-4124-a5e9-4743491bfff1","Sales Promotor","Retail","Retail","Sales Promoter","MONTH","3207000","3207459","B2C Sales, Sales and Marketing, Customer Service, Salesforce, Store Sales, Communication Skills","CONTRACT","ONSITE","HIGH_SCHOOL","0"
"https://glints.com/id/opportunities/jobs/f76bf259-5c42-472c-a552-a76490e1f7a9","MATH PRIVATE TEACHER FOR SECONDARY  STUDENTS INTER CURRICULUM","Education Management","Education & Training","Teacher","MONTH","4000000","5000000","Teamwork, Customer Service, Communication Skills","PROJECT_BASED","ONSITE","BACHELOR_DEGREE","1"
"https://glints.com/id/opportunities/jobs/e4297c69-4667-4f9a-8418-a6e85079570c","Business Development Executive","Food & Beverages","Business Development & Sales","Business Development Executive","MONTH","6000000","8000000","Sales and Marketing, B2C Sales, B2B Marketing, Online Sales, Marketing Communications, B2B Sales, Key Account Management, Sales Operations, Sales Management","FULL_TIME","ONSITE","DIPLOMA","1"
"https://glints.com/id/opportunities/jobs/02d6d67c-b5f2-4937-8d5c-c4a26489b9bf","Brand Communication Manager","Food & Beverages","Marketing","Marketing Manager","MONTH","9500000","11000000","Content Strategy, Event Management, Affiliate Marketing, B2B Marketing, Social Media, Communication, Marketing Communications, Content Marketing, Graphic Design, Meta Ads, Marketing Management, Digital Marketing, KOL Operation","FULL_TIME","ONSITE","BACHELOR_DEGREE","5"
"https://glints.com/id/opportunities/jobs/684da365-7a21-481e-8d77-80a2acb9cef7","Merchandiser Arnotts Group Depok","Consumer Services","Retail","Merchandiser","N/A","0","0","Inventory Management, Store Display, Store Operations","FULL_TIME","ONSITE","HIGH_SCHOOL","1"
"https://glints.com/id/opportunities/jobs/e9d141b9-28f7-4212-8241-24160ecadf0a","Livestream Female Host for Dental Brand (English)","Distributor","Marketing","Livestreamer","MONTH","5750000","7000000","TikTok, Dental Restoration, Selling, English Language, Live Streaming, Public Speaking","PROJECT_BASED","ONSITE","DIPLOMA","0"
"https://glints.com/id/opportunities/jobs/7795711c-36e9-4ad5-825b-7664d90c8bb4","MEKANIK MOTOR","Automotive","Manufacturing & Production","Mechanic","MONTH","3500000","4500000","Preventive Maintenance, Mechanical Engineering, Equipment Maintenance, Electrical Maintenance, Maintenance Engineering, Mechanical Maintenance","FULL_TIME","ONSITE","HIGH_SCHOOL","3"
"https://glints.com/id/opportunities/jobs/c8279f98-5b32-48e3-81ee-70735ce4ae2a","Finance Admin","Outsourcing/Offshoring","Administrative & HR","Administrative Staff","MONTH","3500000","4000000","Microsoft Office, Organizational Skills, Office Administration","FULL_TIME","ONSITE","DIPLOMA","1"
"https://glints.com/id/opportunities/jobs/5ee36df8-c199-437a-817b-1a87db098ee9","Crew Outlet Durumhaus Palmerah (Full Time)","Restaurants","Retail","Store Crew","MONTH","2000000","3000000","Communicative, Store Sales, Customer Service, Cashier, Jujur","CONTRACT","ONSITE","HIGH_SCHOOL","0"
"https://glints.com/id/opportunities/jobs/ae2712f5-2e85-4705-bfa5-db84ddede0e9","Accounting Staff","Online Media","Accounting","Accountant","N/A","0","0","Financial Analysis, Tax Accounting, Accounting, Bookkeeping, Microsoft Excel","FULL_TIME","ONSITE","BACHELOR_DEGREE","1"
"https://glints.com/id/opportunities/jobs/0f9a08f6-d921-4d92-9341-84ccebb4060e","Field Advisor","Manufacturing","Business Development & Sales","Sales Operations","MONTH","5000000","6000000","B2B Sales, Sales Management, Sales and Marketing, Communication Skills, Sales Strategy","FULL_TIME","ONSITE","DIPLOMA","1"
"https://glints.com/id/opportunities/jobs/3bf09f44-f517-4c38-ae47-e35c6d12aa34","Admin gudang onlineshop","Electrical/Electronic Manufacturing","Administrative & HR","Administrative Staff","MONTH","2800000","3500000","Office Administration, Microsoft Office, Administration","FULL_TIME","ONSITE","HIGH_SCHOOL","1"
"https://glints.com/id/opportunities/jobs/8f0b9a75-cb91-4a66-8b3b-c15417744b7f","HR Officer","Retail","Human Resources","Human Resources Specialist & Assistant","MONTH","5000000","6000000","Payroll, Microsoft Office, Human Resource Development (HRD), Administration, Google Sheets, Recruitment, Microsoft Outlook, HRIS Database Management, Google Docs","FULL_TIME","ONSITE","BACHELOR_DEGREE","3"
"https://glints.com/id/opportunities/jobs/425fe79e-9e38-41e7-9edd-2bfe3db87327","MEKANIK MOTOR","Automotive","Manufacturing & Production","Mechanic","MONTH","3000000","4000000","Electrical Maintenance, Equipment Maintenance, Preventive Maintenance, Mechanical Maintenance, Computer Operator, Maintenance Engineering","FULL_TIME","ONSITE","HIGH_SCHOOL","3"
"https://glints.com/id/opportunities/jobs/eec50a71-45eb-480c-b46e-635793997e06","KOL Specialist","Apparel & Fashion","Marketing","KOL Specialist","MONTH","4000000","5000000","TikTok, Google Analytics, KOL Operation","FULL_TIME","ONSITE","BACHELOR_DEGREE","1"
"https://glints.com/id/opportunities/jobs/52e9abb7-1232-4401-9e05-51dee0c81670","Staff Teknisi Fiber Optik Tangerang Selatan","Telecommunications","Telecommunication","Wireless & RF Communication Engineer","MONTH","4900000","5200000","Software Installation, Telecommunications, Fiber Optic Systems, Network Administration, Wireless Networking, Equipment Maintenance, Networking","FULL_TIME","ONSITE","HIGH_SCHOOL","1"
"https://glints.com/id/opportunities/jobs/6454307a-1e62-430b-aec0-31cdcc32c1e3","Pengajar Sejarah","Primary/Secondary Education","Education & Training","Teacher","MONTH","1000000","2000000","Teaching, Lesson Planning, Teamwork, Communication Skills, Classroom Management","PROJECT_BASED","ONSITE","BACHELOR_DEGREE","1"
"https://glints.com/id/opportunities/jobs/24a61141-9da5-4c54-90ce-3485306f2838","Head HRGA And Legal","Food & Beverages","Human Resources","Human Resources Manager","N/A","0","0","Human Resource Development (HRD), Payroll, Training, HRIS Database Management, People Development, Recruitment, Administration","FULL_TIME","ONSITE","BACHELOR_DEGREE","1"
"https://glints.com/id/opportunities/jobs/1b88ddd7-c54b-40bf-8837-f561480ac0ca","Sales Store","Apparel & Fashion","Service Sales","Apparel Sales","MONTH","3200000","4000000","Sales Strategy, Adobe Photoshop, Adobe Illustrator, Teamwork, Communication Skills, Customer Service","FULL_TIME","ONSITE","HIGH_SCHOOL","0"
"https://glints.com/id/opportunities/jobs/4e7e3c71-2ab7-4e38-a8c0-940c8542a63a","SALES CONSULTANT","Automotive","Business Development & Sales","Sales Representative","MONTH","2000000","2500000","Sales Strategy, Customer Service, Communication Skills, Sales Planning, Persuasif, B2B Sales, B2C Sales, Sales and Marketing","FULL_TIME","ONSITE","HIGH_SCHOOL","1"
"https://glints.com/id/opportunities/jobs/06b25e25-2737-4c35-b769-ba035d1c5340","Spesialis E-commerce","Retail","Operations","E-Commerce Operations","MONTH","6500000","9500000","Shopee Ads, TikTok Ads, Sales Strategy, Store Operation, Stock Control, Customer Service, Microsoft Office, Online Promotion, Sales Management, Order Management, Google Analytics","FULL_TIME","ONSITE","BACHELOR_DEGREE","1"
"https://glints.com/id/opportunities/jobs/bc9cf3cd-82d6-4a08-af5f-fffe4b5b8302","Admin Purchasing","Electrical/Electronic Manufacturing","Administrative & HR","Administrative Staff","MONTH","2800000","4000000","Microsoft Excel, Office Administration, Organizational Skills, Administration, Microsoft Office, Google Docs, Data Entry, Google Sheets","FULL_TIME","ONSITE","HIGH_SCHOOL","1"
"https://glints.com/id/opportunities/jobs/88bc21f0-6ac7-4514-8116-1faaa30a474a","Pengajar Ekonomi Bimbel Ganesha Operation Cikampek","Primary/Secondary Education","Education & Training","Teacher","MONTH","600000","2000000","Communication Skills, Teaching Junior High School, Teaching","PROJECT_BASED","ONSITE","BACHELOR_DEGREE","0"
"https://glints.com/id/opportunities/jobs/6d50060a-0b54-4448-a130-99a451774842","Marketing Mobil/Sales Executive","Automotive","Business Development & Sales","Sales Representative","N/A","0","0","Sales and Marketing, Customer Engagement, Customer Relationship Management, Negotiation Skills, TikTok, Sales Management, Sales Strategy, Social Media, Instagram Marketing, B2B Sales, B2C Sales, Communication Skills, Target, Customer Service, Account Management, Selling","FULL_TIME","ONSITE","HIGH_SCHOOL","1"
"https://glints.com/id/opportunities/jobs/d7ffc514-b8d6-4edb-8386-3d1215f6828d","Sales Consultant","Retail","Business Development & Sales","Sales Representative","MONTH","2000000","3000000","Communication Skills, Social Media, Sales and Marketing","FULL_TIME","ONSITE","HIGH_SCHOOL","0"
"https://glints.com/id/opportunities/jobs/f9e3bdb1-ffdc-40e1-a5f9-2ddc7ff6b036","Pengajar Kimia Bimbel Ganesha Operation","Primary/Secondary Education","Education & Training","Chemistry Teacher","MONTH","5000000","6000000","Teaching High School Science, Chemistry, Communication Skills, Teaching","FULL_TIME","ONSITE","BACHELOR_DEGREE","0"
"https://glints.com/id/opportunities/jobs/2d5b3dcc-aa88-40a4-8de1-d4eaeef17ba5","Pengajar Informatika - Area Purwakarta","Primary/Secondary Education","Education & Training","Teacher","MONTH","1000000","3000000","Language Teaching, Teaching, Teamwork, Classroom Management, Communication Skills, Student Counseling, Customer Service, Lesson Planning","PART_TIME","ONSITE","BACHELOR_DEGREE","0"
"https://glints.com/id/opportunities/jobs/0fe0bc86-1d81-46c2-83df-a519bf50bb7e","Inventory Controller","Wholesale","Supply Chain, Logistics & Transportation","Logistic Specialist","MONTH","6000000","8000000","Warehouse Management, Logistics Distribution, Inventory Management, Route Planning, Supply Chain Management, Logistics Management","FULL_TIME","ONSITE","HIGH_SCHOOL","1"
"https://glints.com/id/opportunities/jobs/676862ef-00a5-49cf-918e-e3d4a2408c7c","SUPERVISOR ENGINEERING","Civil Engineering","Mechanical Design & Manufacturing","Maintenance Engineer","N/A","0","0","Electrical Maintenance, Preventive Maintenance, Equipment Maintenance, Maintenance Engineering, Mechanical Maintenance","FULL_TIME","ONSITE","HIGH_SCHOOL","1"
"https://glints.com/id/opportunities/jobs/dad5168f-2d18-46bc-a3d3-0176da4b3610","Operator Printing","Printing","Arts, Media, & Communications","Printing & Typesetting","MONTH","2500000","3500000","Editorial Layout, Printing Operator, Teamwork, Image Editing","FULL_TIME","ONSITE","HIGH_SCHOOL","0"
"https://glints.com/id/opportunities/jobs/a1dddfca-5691-4977-bafa-78c080a38033","Pengajar Geografi - Area Purwakarta","Primary/Secondary Education","Education & Training","Teacher","MONTH","1000000","3000000","Communication Skills, Customer Service, Lesson Planning, Teamwork, Student Counseling, Teaching, Classroom Management, Language Teaching","PART_TIME","ONSITE","BACHELOR_DEGREE","0"
"https://glints.com/id/opportunities/jobs/fd5d0e05-a188-4d1e-83f2-6fba5ecca38f","Office Boy/Girl","Food Production","Technician & General Worker","General Worker","MONTH","3000000","4000000","Microsoft Office, Teamwork, Customer Service","FULL_TIME","ONSITE","HIGH_SCHOOL","0"
"https://glints.com/id/opportunities/jobs/37aecd12-4621-45e2-be68-99f496f88332","Store Manager","Food & Beverages","Retail","Store Manager","MONTH","3000000","4000000","Store Operations, Cashier, Store Management, Store Sales","FULL_TIME","ONSITE","HIGH_SCHOOL","1"
"https://glints.com/id/opportunities/jobs/2b8ceb36-9ee1-4bb1-97a7-8969594e5206","Sales & Marketing Admin","Food & Beverages","Administrative & HR","Administrative Staff","N/A","0","0","Google Sheets, Microsoft Office, Data Entry, Organizational Skills, Google Docs, Microsoft Outlook, Administration, Customer Service, Office Administration, Microsoft Excel","FULL_TIME","ONSITE","DIPLOMA","1"
"https://glints.com/id/opportunities/jobs/2d0dbcea-be20-4284-9fb0-9d17fc6c1e44","SALES PROMOTOR ELEKTRONIK - GIANYAR","Outsourcing/Offshoring","Retail","Sales Promoter","MONTH","3000000","7000000","Ground Promotion, Communication Skills, Channel Promotion, Sales and Marketing, Online Promotion","FULL_TIME","ONSITE","HIGH_SCHOOL","0"
"https://glints.com/id/opportunities/jobs/55e89755-411e-4e17-92e6-fbdaab8d8f95","Freelance Livestreamer","Apparel & Fashion","Marketing","Livestreamer","MONTH","2000000","3000000","Communication, Teamwork, Live Streaming, TikTok, Image Editing","PROJECT_BASED","ONSITE","HIGH_SCHOOL","1"
"https://glints.com/id/opportunities/jobs/86434df8-9e7a-4dbd-a3e5-e3790ebcae3f","Video Editor & Graphic Designer (Social Media)","Management Consulting","Film & Television Media","Film & Video Editor","MONTH","2000000","3000000","Film & Video Production, Image Editing, Adobe Premiere Pro, Capcut, Video Editing, Video Color Grading","FULL_TIME","ONSITE","HIGH_SCHOOL","1"
"https://glints.com/id/opportunities/jobs/8630abc0-4f08-4599-a7e7-4ccc3422b68d","Crew Outlet Durumhaus Palem Bintaro (Full Time)","Restaurants","Retail","Store Crew","MONTH","2000000","3000000","Store Sales, Communicative, Cashier, Jujur, Customer Service","CONTRACT","ONSITE","HIGH_SCHOOL","0"
"https://glints.com/id/opportunities/jobs/04530549-ea21-4f50-8dfc-cf77d55cf3f8","MEKANIK UMUM","Transportation/Trucking/Railroad","Manufacturing & Production","Mechanic","MONTH","3500000","5000000","Automotive Engineering, Mechanical, Preventive Maintenance, Technology","FULL_TIME","ONSITE","HIGH_SCHOOL","1"
"https://glints.com/id/opportunities/jobs/22541ff6-83d0-4bec-a98d-2d329ec0c818","Beauty Consultant (Batam Center)","Hospital & Health Care","Service Sales","Beauty Consultant","MONTH","3500000","8000000","Sales Strategy, Sales and Marketing, Communicative, Marketing Communications, Selling","CONTRACT","ONSITE","HIGH_SCHOOL","1"
"https://glints.com/id/opportunities/jobs/1dc4df63-4ec5-4184-aa04-a09b76e00158","Beautician Nail","Hospitality","Services Industry","Beautician","MONTH","1500000","1750000","Beauty Training, Marketing Communications, Communicative, Negotiation Skills, Product Marketing","FULL_TIME","ONSITE","HIGH_SCHOOL","0"
"https://glints.com/id/opportunities/jobs/500f7a00-dc7b-42d4-9c91-de7036c21595","CS Warehouse Daily NX Group Jakarta Timur","Outsourcing/Offshoring","Storage","Warehouse Clerk","N/A","0","0","Warehouse Management, Stock Opname, Logistics Management","FULL_TIME","ONSITE","BACHELOR_DEGREE","1"
"https://glints.com/id/opportunities/jobs/e7557714-8fbe-4236-8ac6-e2dc5156af39","Retail Buyer Officer","Retail","Retail","Other Retail Positions","MONTH","6000000","7000000","Teamwork, Retail Management, Attention to Detail, Buyer","CONTRACT","ONSITE","BACHELOR_DEGREE","1"
"https://glints.com/id/opportunities/jobs/a73100fa-638a-4e4e-96f9-0fd2193aee67","BARISTA","Food & Beverages","Services Industry","Barista","MONTH","1000000","2000000","Latte Art, Coffee Shop, Teamwork, Customer Service","FULL_TIME","ONSITE","DIPLOMA","0"
"https://glints.com/id/opportunities/jobs/083ca0f8-2733-4015-b5f9-2c2c740f7c49","DAILY WORKER (DW) – TECHNICIAN","Hospitality","Mechanical Design & Manufacturing","Maintenance Engineer","MONTH","1000000","1500000","Equipment Maintenance, Preventive Maintenance, Mechanical Maintenance, Maintenance Engineering, Electrical Maintenance","PROJECT_BASED","ONSITE","HIGH_SCHOOL","1"
"https://glints.com/id/opportunities/jobs/0fae8c7c-2d98-4b70-beed-e90e1317f0aa","HOST LIVE","Marketing and Advertising","Film & Television Media","Host","MONTH","3900000","15000000","Host, Host live , Dance","FULL_TIME","ONSITE","SECONDARY_SCHOOL","0"
"https://glints.com/id/opportunities/jobs/80f954e9-f2bb-4b16-8a57-7d6f9167c8ef","DAILY WORKER (DW) – STEWARD","Hospitality","Services Industry","Kitchen Staff","MONTH","1000000","1500000","Hygiene Management, Kitchen Supporting Design, Sustainability","PROJECT_BASED","ONSITE","HIGH_SCHOOL","1"
"https://glints.com/id/opportunities/jobs/f3ee8701-5d72-4734-8624-f729a222fbe4","staf hrd","Arts and Crafts","Human Resources","Human Resources Specialist & Assistant","MONTH","3000000","3500000","Human Resource Development (HRD), Administration, HRIS Database Management, Recruitment","FULL_TIME","ONSITE","BACHELOR_DEGREE","1"
"https://glints.com/id/opportunities/jobs/fa03d177-8662-4d2e-bfa8-2c7460283d12","Asisten Pribadi","Construction","Administrative & HR","Secretary","MONTH","7000000","9500000","Administration, Communication Skills, Google Sheets","FULL_TIME","ONSITE","BACHELOR_DEGREE","1"
"https://glints.com/id/opportunities/jobs/7a95f6bd-1e6c-4175-be6e-ce2c5a9834ed","Sales Trainee for English Academy - Cilacap","Education Management","Business Development & Sales","Sales Representative","MONTH","1000000","3000000","Communication Skills, English Language, Marketing Communications, Sales and Marketing","CONTRACT","ONSITE","DIPLOMA","0"
"https://glints.com/id/opportunities/jobs/6e0b7c4c-148f-4b07-b5b0-971015e9decf","Helper Gudang","Automotive","Storage","Warehouse Clerk","MONTH","2500000","3000000","Stock Opname, teliti, Warehouse Operator","FULL_TIME","ONSITE","HIGH_SCHOOL","0"
"https://glints.com/id/opportunities/jobs/ee58439d-4647-46c0-b4c8-907d25ab22ef","Guru Sekolah Menengah Atas","Primary/Secondary Education","Education & Training","Teacher","MONTH","4000000","6000000","Teaching High School Science, Teaching Mathematics, Mathematics","FULL_TIME","ONSITE","BACHELOR_DEGREE","1"
"https://glints.com/id/opportunities/jobs/bf95745a-ece6-4be7-a50e-c568c6c1c9d6","supir logistik","Manufacturing","Supply Chain, Logistics & Transportation","Logistics Driver","MONTH","2200000","4000000","Logistics Distribution, Vehicle Maintenance, Delivery, Driving","FULL_TIME","ONSITE","SECONDARY_SCHOOL","1"
"https://glints.com/id/opportunities/jobs/da570b86-2300-4c57-ba1a-40cdbe082c76","Asisten Lapangan SPPG","Food Production","Operations","Operations Assistant","MONTH","3000000","4000000","Microsoft Office, Communication Skills, Customer Service","CONTRACT","ONSITE","DIPLOMA","0"
"https://glints.com/id/opportunities/jobs/a71b993e-dbd3-4ab3-91c4-57cea29371cc","Barista","Food & Beverages","Services Industry","Barista","MONTH","500000","2000000","Teamwork, Latte Art, Coffee Shop","FULL_TIME","ONSITE","HIGH_SCHOOL","0"
"https://glints.com/id/opportunities/jobs/eb80e25f-d2d9-4090-93e3-1df174436b18","Sales and Marketing","Veterinary","Business Development & Sales","Sales Operations","MONTH","50000","50000000","Microsoft Word, Customer Service, Public Speaking, Teamwork, Presentation Skills, Communication Skills, Microsoft Excel","FULL_TIME","ONSITE","DIPLOMA","0"
"https://glints.com/id/opportunities/jobs/670cc5fb-d41f-4613-9c9d-83e95f9bd2ed","Sales and Marketing","Veterinary","Business Development & Sales","Sales Operations","MONTH","2000000","10000000","Communication Skills, Presentation Skills, Customer Service, Microsoft Excel, Microsoft Word, Public Speaking, Teamwork","FULL_TIME","ONSITE","DIPLOMA","0"
"https://glints.com/id/opportunities/jobs/65efba25-43a5-4c81-95ac-f963bcd21b1e","Business Development Executive","Hospitality","Business Development & Sales","Business Development Executive","MONTH","500000","2000000","New Business Development, Business Development, B2B Sales","CONTRACT","HYBRID","DIPLOMA","1"
"https://glints.com/id/opportunities/jobs/1d8992fb-379a-4e84-99bb-4e9af108bc5c","MARKETING EXECUTIVE  UNPAID INTERNSHIP / FULL TIME","Manufacturing","Marketing","Marketing Professionals","MONTH","1000000","2000000","B2B Marketing, B2C Sales, Sales Strategy, Marketing Strategy, Sales Management, B2B Sales, Marketing Communications, Product Marketing, B2C Marketing, Sales and Marketing","FULL_TIME","ONSITE","HIGH_SCHOOL","1"
"https://glints.com/id/opportunities/jobs/bf8f5cc4-2c91-4455-80c2-f4c21463fe4b","Sales Officer","N/A","Business Development & Sales","Sales Representative","MONTH","2000000","3000000","Sales Management, Sales and Marketing, Customer Service, Communication Skills, Sales Strategy","FULL_TIME","HYBRID","HIGH_SCHOOL","0"
"https://glints.com/id/opportunities/jobs/5b26c076-0b41-4242-9756-99bc08475030","Petugas Laundry (Shift Sore)","Facilities Services","Retail","Store Crew","MONTH","1000000","2000000","Kerja Target, Lipat Baju, Setrika, Mesin Cuci, Melayani Customer, Packing, Machine Operator","PART_TIME","ONSITE","HIGH_SCHOOL","1"
"https://glints.com/id/opportunities/jobs/fff950a3-380f-4efb-8775-0287432cd67d","Operator Batcing Plant","N/A","Mechanical Design & Manufacturing","Machine Operator","N/A","0","0","Preventive Maintenance, Equipment Maintenance, Machine Operator","FULL_TIME","ONSITE","BACHELOR_DEGREE","1"
"https://glints.com/id/opportunities/jobs/b4e31582-06ed-4ab2-9651-897fa56a0611","social media specialist","Food & Beverages","Marketing","Social Media Manager","MONTH","1800000","2000000","Content Marketing, Digital Marketing, Meta Ads, Google Analytics, Instagram Marketing, TikTok Ads, Google Ads, Social Media","PART_TIME","HYBRID","HIGH_SCHOOL","1"
"https://glints.com/id/opportunities/jobs/e3904f8e-ecb1-46ed-9f55-86817fefd8b6","Human Resources - Yogyakarta Based","E-Learning","Human Resources","Human Resources Specialist & Assistant","MONTH","2750000","3000000","Payroll, Google Docs, Microsoft Office, Google Sheets, HRIS Database Management, Recruitment, Administration, Human Resource Development (HRD)","FULL_TIME","ONSITE","BACHELOR_DEGREE","1"
"https://glints.com/id/opportunities/jobs/d68b1374-2720-4869-9844-6a2461f7cc95","arsitek","Architecture & Planning","Building & Real Estate","Architect","MONTH","2400000","4000000","Architectural Design, Interior Design, AutoCAD, SketchUp, 3D Rendering","FULL_TIME","ONSITE","BACHELOR_DEGREE","3"
"https://glints.com/id/opportunities/jobs/a7287d2c-ab5b-4090-993f-ffde722e42f0","Drafter Architect / Structural Engineering","Architecture & Planning","Building & Real Estate","Drafter","MONTH","2500000","4000000","Drafting, Revit, SketchUp, AutoCAD","FULL_TIME","ONSITE","DIPLOMA","3"
"https://glints.com/id/opportunities/jobs/26d37c27-2d3e-4ef9-ab46-ea3df4b432cd","Sales Consultant","Consumer Electronics","Business Development & Sales","Sales Operations","MONTH","3000000","4500000","Target Oriented, Negotiation Skills, Marketing Communications, Teamwork, Positive Attitude","FULL_TIME","HYBRID","HIGH_SCHOOL","1"
"https://glints.com/id/opportunities/jobs/583f9610-a186-4594-9754-c1f36559b5d5","Digital Marketing Specialist","Consumer Electronics","Marketing","Digital Marketing Specialist","MONTH","4000000","6000000","Google Ads, Social Media, Marketing Communications, Communication Skills, Sales and Marketing, Teamwork, Marketing Strategy","FULL_TIME","ONSITE","BACHELOR_DEGREE","3"
